legal_cd,adm_cd,sido_Nm_,sgg_Nm_,dong_Nm_,dong_NmLegal_
4122037032,3107037,경기도,평택시,현덕면,방축리
4122010100,3107051,경기도,평택시,중앙동,서정동
4122010200,3107051,경기도,평택시,중앙동,장당동
4122010900,3107051,경기도,평택시,중앙동,이충동
4122010100,3107052,경기도,평택시,서정동,서정동
4122010300,3107053,경기도,평택시,송탄동,모곡동
4122010400,3107053,경기도,평택시,송탄동,칠괴동
4122010500,3107053,경기도,평택시,송탄동,칠원동
4122010600,3107053,경기도,평택시,송탄동,도일동
4122010700,3107053,경기도,평택시,송탄동,가재동
4122010800,3107053,경기도,평택시,송탄동,장안동
4122011000,3107055,경기도,평택시,지산동,지산동
4122011200,3107055,경기도,평택시,지산동,신장동
4122011000,3107056,경기도,평택시,송북동,지산동
4122011100,3107056,경기도,평택시,송북동,독곡동
4122011200,3107056,경기도,평택시,송북동,신장동
4122011200,3107057,경기도,평택시,신장1동,신장동
4122011200,3107058,경기도,평택시,신장2동,신장동
4122011300,3107059,경기도,평택시,신평동,평택동
4122011600,3107059,경기도,평택시,신평동,유천동
4122011700,3107059,경기도,평택시,신평동,합정동
4122011300,3107060,경기도,평택시,원평동,평택동
4122011400,3107060,경기도,평택시,원평동,통복동
4122011500,3107060,경기도,평택시,원평동,군문동
4122012200,3107060,경기도,평택시,원평동,신대동
4122011400,3107061,경기도,평택시,통복동,통복동
4122011800,3107062,경기도,평택시,비전1동,비전동
4122011900,3107062,경기도,평택시,비전1동,동삭동
4122012500,3107062,경기도,평택시,비전1동,월곡동
4122012600,3107062,경기도,평택시,비전1동,청룡동
4122012700,3107062,경기도,평택시,비전1동,죽백동
4122011800,3107065,경기도,평택시,비전2동,비전동
4122012300,3107065,경기도,평택시,비전2동,소사동
4122012400,3107065,경기도,평택시,비전2동,용이동
4122012400,3107066,경기도,평택시,용이동,용이동
4122011900,3107064,경기도,평택시,세교동,동삭동
4122012000,3107064,경기도,평택시,세교동,세교동
4122012100,3107064,경기도,평택시,세교동,지제동
4122012200,3107064,경기도,평택시,세교동,신대동
4125000000,31080,경기도,동두천시,동두천시,동두천시
4125010300,3108051,경기도,동두천시,생연1동,생연동
4125010300,3108052,경기도,동두천시,생연2동,생연동
4125010300,3108053,경기도,동두천시,중앙동,생연동
4125010500,3108055,경기도,동두천시,보산동,걸산동
4125010600,3108055,경기도,동두천시,보산동,보산동
4125010200,3108056,경기도,동두천시,불현동,지행동
4125010300,3108056,경기도,동두천시,불현동,생연동
4125010400,3108056,경기도,동두천시,불현동,광암동
4125011100,3108056,경기도,동두천시,불현동,탑동동
4125010100,3108061,경기도,동두천시,송내동,송내동
4125010200,3108061,경기도,동두천시,송내동,지행동
4125010700,3108058,경기도,동두천시,소요동,동두천동
4125010800,3108058,경기도,동두천시,소요동,안흥동
4125010900,3108058,경기도,동두천시,소요동,상봉암동
4125011000,3108058,경기도,동두천시,소요동,하봉암동
4125011200,3108060,경기도,동두천시,상패동,상패동
4127000000,31090,경기도,안산시,안산시,안산시
4127100000,31091,경기도,안산시 상록구,안산시 상록구,안산시 상록구
4127110100,3109151,경기도,안산시 상록구,일동,일동
4127110200,3109151,경기도,안산시 상록구,일동,이동
4127110100,3109174,경기도,안산시 상록구,이동,일동
4127110200,3109174,경기도,안산시 상록구,이동,이동
4127110300,3109176,경기도,안산시 상록구,사동,사동
4127110300,3109177,경기도,안산시 상록구,사이동,사동
4127110300,3109178,경기도,안산시 상록구,해양동,사동
4127110400,3109154,경기도,안산시 상록구,본오1동,본오동
4127110500,3109154,경기도,안산시 상록구,본오1동,팔곡이동
4127110400,3109155,경기도,안산시 상록구,본오2동,본오동
4127110400,3109156,경기도,안산시 상록구,본오3동,본오동
4127110700,3109157,경기도,안산시 상록구,부곡동,부곡동
4127110600,3109158,경기도,안산시 상록구,월피동,양상동
4127110700,3109158,경기도,안산시 상록구,월피동,부곡동
4127110900,3109158,경기도,안산시 상록구,월피동,월피동
4127110800,3109162,경기도,안산시 상록구,성포동,성포동
4127111000,3109171,경기도,안산시 상록구,반월동,팔곡일동
4127111100,3109171,경기도,안산시 상록구,반월동,건건동
4127111200,3109171,경기도,안산시 상록구,반월동,사사동
4127111300,3109173,경기도,안산시 상록구,안산동,수암동
4127111400,3109173,경기도,안산시 상록구,안산동,장상동
4127111500,3109173,경기도,안산시 상록구,안산동,장하동
4127300000,31092,경기도,안산시 단원구,안산시 단원구,안산시 단원구
4127310200,3109259,경기도,안산시 단원구,와동,와동
4127310100,3109274,경기도,안산시 단원구,고잔동,고잔동
4127310100,3109275,경기도,안산시 단원구,중앙동,고잔동
4127310100,3109273,경기도,안산시 단원구,호수동,고잔동
4127310800,3109276,경기도,안산시 단원구,원곡동,원곡동
4127310300,3109277,경기도,안산시 단원구,신길동,신길동
4127310800,3109277,경기도,안산시 단원구,신길동,원곡동
4127310800,3109278,경기도,안산시 단원구,백운동,원곡동
4127310400,3109266,경기도,안산시 단원구,초지동,성곡동
4127310500,3109266,경기도,안산시 단원구,초지동,원시동
4127310600,3109266,경기도,안산시 단원구,초지동,목내동
4127310700,3109266,경기도,안산시 단원구,초지동,초지동
4127310900,3109268,경기도,안산시 단원구,선부1동,선부동
4127310900,3109269,경기도,안산시 단원구,선부2동,선부동
4127310900,3109270,경기도,안산시 단원구,선부3동,선부동
4127311500,3109270,경기도,안산시 단원구,선부3동,화정동
4127311000,3109272,경기도,안산시 단원구,대부동,대부동동
4127311100,3109272,경기도,안산시 단원구,대부동,대부북동
4127311200,3109272,경기도,안산시 단원구,대부동,대부남동
4127311300,3109272,경기도,안산시 단원구,대부동,선감동
4127311400,3109272,경기도,안산시 단원구,대부동,풍도동
4128000000,31100,경기도,고양시,고양시,고양시
4128100000,31101,경기도,고양시 덕양구,고양시 덕양구,고양시 덕양구
4128110100,3110151,경기도,고양시 덕양구,주교동,주교동
4128110600,3110151,경기도,고양시 덕양구,주교동,성사동
4128110200,3110152,경기도,고양시 덕양구,원신동,원당동
4128110300,3110152,경기도,고양시 덕양구,원신동,신원동
4128110400,3110153,경기도,고양시 덕양구,흥도동,원흥동
4128110500,3110153,경기도,고양시 덕양구,흥도동,도내동
4128110600,3110153,경기도,고양시 덕양구,흥도동,성사동
4128110100,3110154,경기도,고양시 덕양구,성사1동,주교동
4128110600,3110154,경기도,고양시 덕양구,성사1동,성사동
4128110100,3110155,경기도,고양시 덕양구,성사2동,주교동
4128110600,3110155,경기도,고양시 덕양구,성사2동,성사동
4128110700,3110156,경기도,고양시 덕양구,효자동,북한동
4128110800,3110156,경기도,고양시 덕양구,효자동,효자동
4128110900,3110156,경기도,고양시 덕양구,효자동,지축동
4128110900,3110170,경기도,고양시 덕양구,삼송동,지축동
4128111000,3110170,경기도,고양시 덕양구,삼송동,오금동
4128111100,3110170,경기도,고양시 덕양구,삼송동,삼송동
4128110900,3110158,경기도,고양시 덕양구,창릉동,지축동
4128111200,3110158,경기도,고양시 덕양구,창릉동,동산동
4128111300,3110158,경기도,고양시 덕양구,창릉동,용두동
4128111400,3110159,경기도,고양시 덕양구,고양동,벽제동
4128111500,3110159,경기도,고양시 덕양구,고양동,선유동
4128111600,3110159,경기도,고양시 덕양구,고양동,고양동
4128111700,3110159,경기도,고양시 덕양구,고양동,대자동
4128111700,3110160,경기도,고양시 덕양구,관산동,대자동
4128111800,3110160,경기도,고양시 덕양구,관산동,관산동
4128111900,3110160,경기도,고양시 덕양구,관산동,내유동
4128112000,3110161,경기도,고양시 덕양구,능곡동,토당동
4128112100,3110161,경기도,고양시 덕양구,능곡동,내곡동
4128112200,3110161,경기도,고양시 덕양구,능곡동,대장동
4128112700,3110161,경기도,고양시 덕양구,능곡동,신평동
4128112300,3110162,경기도,고양시 덕양구,화정1동,화정동
4128112300,3110163,경기도,고양시 덕양구,화정2동,화정동
4128112000,3110164,경기도,고양시 덕양구,행주동,토당동
4128112500,3110164,경기도,고양시 덕양구,행주동,행주내동
4128112600,3110164,경기도,고양시 덕양구,행주동,행주외동
4128112800,3110165,경기도,고양시 덕양구,행신1동,행신동
4128112400,3110166,경기도,고양시 덕양구,행신2동,강매동
4128112800,3110166,경기도,고양시 덕양구,행신2동,행신동
4128112800,3110169,경기도,고양시 덕양구,행신3동,행신동
4128112900,3110167,경기도,고양시 덕양구,화전동,화전동
4128113100,3110167,경기도,고양시 덕양구,화전동,덕은동
4128113200,3110167,경기도,고양시 덕양구,화전동,향동동
4128112900,3110168,경기도,고양시 덕양구,대덕동,화전동
4128113000,3110168,경기도,고양시 덕양구,대덕동,현천동
4128113100,3110168,경기도,고양시 덕양구,대덕동,덕은동
4128500000,31103,경기도,고양시 일산동구,고양시 일산동구,고양시 일산동구
4128510100,3110351,경기도,고양시 일산동구,식사동,식사동
4128510200,3110352,경기도,고양시 일산동구,중산동,중산동
4128510300,3110353,경기도,고양시 일산동구,정발산동,정발산동
4128510700,3110354,경기도,고양시 일산동구,풍산동,풍동
4128510800,3110354,경기도,고양시 일산동구,풍산동,산황동
4128510600,3110355,경기도,고양시 일산동구,백석1동,백석동
4128510600,3110361,경기도,고양시 일산동구,백석2동,백석동
4128510500,3110356,경기도,고양시 일산동구,마두1동,마두동
4128510500,3110357,경기도,고양시 일산동구,마두2동,마두동
4128510400,3110358,경기도,고양시 일산동구,장항1동,장항동
4128510600,3110358,경기도,고양시 일산동구,장항1동,백석동
4128510400,3110359,경기도,고양시 일산동구,장항2동,장항동
4128510900,3110360,경기도,고양시 일산동구,고봉동,사리현동
4128511000,3110360,경기도,고양시 일산동구,고봉동,지영동
4128511100,3110360,경기도,고양시 일산동구,고봉동,설문동
4128511200,3110360,경기도,고양시 일산동구,고봉동,문봉동
4128511300,3110360,경기도,고양시 일산동구,고봉동,성석동
4128700000,31104,경기도,고양시 일산서구,고양시 일산서구,고양시 일산서구
4128710100,3110451,경기도,고양시 일산서구,일산1동,일산동
4128710100,3110452,경기도,고양시 일산서구,일산2동,일산동
4128710100,3110453,경기도,고양시 일산서구,일산3동,일산동
4128710300,3110454,경기도,고양시 일산서구,탄현동,탄현동
4128710200,3110455,경기도,고양시 일산서구,주엽1동,주엽동
4128710200,3110456,경기도,고양시 일산서구,주엽2동,주엽동
4128710400,3110457,경기도,고양시 일산서구,대화동,대화동
4128710400,3110458,경기도,고양시 일산서구,송포동,대화동
4128710800,3110458,경기도,고양시 일산서구,송포동,법곳동
4128710500,3110459,경기도,고양시 일산서구,송산동,덕이동
4128710600,3110459,경기도,고양시 일산서구,송산동,가좌동
4128710700,3110459,경기도,고양시 일산서구,송산동,구산동
4129000000,31110,경기도,과천시,과천시,과천시
4129010100,3111051,경기도,과천시,중앙동,관문동
4129010700,3111051,경기도,과천시,중앙동,중앙동
4129010300,3111052,경기도,과천시,갈현동,갈현동
4129010800,3111052,경기도,과천시,갈현동,원문동
4129010900,3111053,경기도,과천시,별양동,별양동
4129010900,3111054,경기도,과천시,부림동,별양동
4129011000,3111054,경기도,과천시,부림동,부림동
4129010500,3111055,경기도,과천시,과천동,과천동
4129010600,3111055,경기도,과천시,과천동,주암동
4129010200,3111056,경기도,과천시,문원동,문원동
4129010400,3111056,경기도,과천시,문원동,막계동
4131000000,31120,경기도,구리시,구리시,구리시
4131010100,3112051,경기도,구리시,갈매동,갈매동
4131010200,3112052,경기도,구리시,동구동,사노동
4131010300,3112052,경기도,구리시,동구동,인창동
4131010300,3112053,경기도,구리시,인창동,인창동
4131010400,3112053,경기도,구리시,인창동,교문동
4131010400,3112054,경기도,구리시,교문1동,교문동
4131010600,3112054,경기도,구리시,교문1동,아천동
4131010400,3112055,경기도,구리시,교문2동,교문동
4131010400,3112056,경기도,구리시,수택1동,교문동
4131010500,3112056,경기도,구리시,수택1동,수택동
4131010400,3112057,경기도,구리시,수택2동,교문동
4131010500,3112057,경기도,구리시,수택2동,수택동
4131010700,3112057,경기도,구리시,수택2동,토평동
4131010500,3112058,경기도,구리시,수택3동,수택동
4131010700,3112058,경기도,구리시,수택3동,토평동
4136000000,31130,경기도,남양주시,남양주시,남양주시
4136025000,3113011,경기도,남양주시,와부읍,와부읍
4136025021,3113011,경기도,남양주시,와부읍,덕소리
4136025022,3113011,경기도,남양주시,와부읍,도곡리
4136025023,3113011,경기도,남양주시,와부읍,팔당리
4136025024,3113011,경기도,남양주시,와부읍,월문리
4136025025,3113011,경기도,남양주시,와부읍,율석리
4136025300,3113012,경기도,남양주시,진접읍,진접읍
4136025321,3113012,경기도,남양주시,진접읍,장현리
4136025322,3113012,경기도,남양주시,진접읍,내각리
4136025323,3113012,경기도,남양주시,진접읍,내곡리
4136025324,3113012,경기도,남양주시,진접읍,연평리
4136025325,3113012,경기도,남양주시,진접읍,부평리
4136025326,3113012,경기도,남양주시,진접읍,팔야리
4136025327,3113012,경기도,남양주시,진접읍,진벌리
4136025328,3113012,경기도,남양주시,진접읍,금곡리
4136025600,3113013,경기도,남양주시,화도읍,화도읍
4136025621,3113013,경기도,남양주시,화도읍,마석우리
4136025622,3113013,경기도,남양주시,화도읍,묵현리
4136025623,3113013,경기도,남양주시,화도읍,가곡리
4136025624,3113013,경기도,남양주시,화도읍,구암리
4136025625,3113013,경기도,남양주시,화도읍,금남리
4136025626,3113013,경기도,남양주시,화도읍,답내리
4136025627,3113013,경기도,남양주시,화도읍,월산리
4136025628,3113013,경기도,남양주시,화도읍,창현리
4136025629,3113013,경기도,남양주시,화도읍,녹촌리
4136025630,3113013,경기도,남양주시,화도읍,차산리
4136025900,3113014,경기도,남양주시,진건읍,진건읍
4136025921,3113014,경기도,남양주시,진건읍,사능리
4136025922,3113014,경기도,남양주시,진건읍,배양리
4136025923,3113014,경기도,남양주시,진건읍,진관리
4136025924,3113014,경기도,남양주시,진건읍,신월리
4136025925,3113014,경기도,남양주시,진건읍,용정리
4136025926,3113014,경기도,남양주시,진건읍,송능리
4136026200,3113015,경기도,남양주시,오남읍,오남읍
4136026221,3113015,경기도,남양주시,오남읍,양지리
4136026222,3113015,경기도,남양주시,오남읍,팔현리
4136026223,3113015,경기도,남양주시,오남읍,오남리
4136026500,3113016,경기도,남양주시,퇴계원읍,퇴계원읍
4136026521,3113016,경기도,남양주시,퇴계원읍,퇴계원리
4136031000,3113031,경기도,남양주시,별내면,별내면
4136031021,3113031,경기도,남양주시,별내면,청학리
4136031022,3113031,경기도,남양주시,별내면,용암리
4136031023,3113031,경기도,남양주시,별내면,광전리
4136034000,3113034,경기도,남양주시,수동면,수동면
4136034021,3113034,경기도,남양주시,수동면,운수리
4136034022,3113034,경기도,남양주시,수동면,지둔리
4136034023,3113034,경기도,남양주시,수동면,수산리
4136034024,3113034,경기도,남양주시,수동면,내방리
4136034025,3113034,경기도,남양주시,수동면,외방리
4136034026,3113034,경기도,남양주시,수동면,입석리
4136034027,3113034,경기도,남양주시,수동면,송천리
4136036000,3113035,경기도,남양주시,조안면,조안면
4136036021,3113035,경기도,남양주시,조안면,능내리
4136036022,3113035,경기도,남양주시,조안면,조안리
4136036023,3113035,경기도,남양주시,조안면,진중리
4136036024,3113035,경기도,남양주시,조안면,송촌리
4136036025,3113035,경기도,남양주시,조안면,삼봉리
4136036026,3113035,경기도,남양주시,조안면,시우리
4136010100,3113051,경기도,남양주시,호평동,호평동
4136010200,3113052,경기도,남양주시,평내동,평내동
4136010300,3113053,경기도,남양주시,금곡동,금곡동
4136010400,3113054,경기도,남양주시,양정동,일패동
4136010500,3113054,경기도,남양주시,양정동,이패동
4136010600,3113054,경기도,남양주시,양정동,삼패동
4136011200,3113058,경기도,남양주시,다산1동,다산동
4136010800,3113059,경기도,남양주시,다산2동,수석동
4136010900,3113059,경기도,남양주시,다산2동,지금동
4136011000,3113059,경기도,남양주시,다산2동,도농동
4136011200,3113059,경기도,남양주시,다산2동,다산동
4136011100,3113057,경기도,남양주시,별내동,별내동
4137000000,31140,경기도,오산시,오산시,오산시
4137010100,3114051,경기도,오산시,중앙동,오산동
4137010200,3114051,경기도,오산시,중앙동,부산동
4137010900,3114051,경기도,오산시,중앙동,은계동
4137010100,3114053,경기도,오산시,남촌동,오산동
4137010400,3114053,경기도,오산시,남촌동,궐동
4137010500,3114053,경기도,오산시,남촌동,청학동
4137010600,3114053,경기도,오산시,남촌동,가장동
4137012000,3114053,경기도,오산시,남촌동,누읍동
4137012100,3114053,경기도,오산시,남촌동,가수동
4137012400,3114053,경기도,오산시,남촌동,갈곶동
4137010400,3114054,경기도,오산시,신장동,궐동
4137010700,3114054,경기도,오산시,신장동,금암동
4137010800,3114054,경기도,오산시,신장동,수청동
4137010900,3114054,경기도,오산시,신장동,은계동
4137011000,3114054,경기도,오산시,신장동,내삼미동
4137011100,3114055,경기도,오산시,세마동,외삼미동
4137011200,3114055,경기도,오산시,세마동,양산동
4137011300,3114055,경기도,오산시,세마동,세교동
4137011400,3114055,경기도,오산시,세마동,지곶동
4137011500,3114055,경기도,오산시,세마동,서랑동
4137011600,3114056,경기도,오산시,초평동,서동
4137011700,3114056,경기도,오산시,초평동,벌음동
4137011800,3114056,경기도,오산시,초평동,두곡동
4137011900,3114056,경기도,오산시,초평동,탑동
4137012000,3114056,경기도,오산시,초평동,누읍동
4137012100,3114056,경기도,오산시,초평동,가수동
4137010100,3114052,경기도,오산시,대원동,오산동
4137010200,3114052,경기도,오산시,대원동,부산동
4137010300,3114052,경기도,오산시,대원동,원동
4137012200,3114052,경기도,오산시,대원동,고현동
4137012300,3114052,경기도,오산시,대원동,청호동
4137012400,3114052,경기도,오산시,대원동,갈곶동
4139000000,31150,경기도,시흥시,시흥시,시흥시
4139010100,3115051,경기도,시흥시,대야동,대야동
4139011300,3115051,경기도,시흥시,대야동,계수동
4139010200,3115052,경기도,시흥시,신천동,신천동
4139010300,3115053,경기도,시흥시,신현동,방산동
4139010400,3115053,경기도,시흥시,신현동,포동
4139010500,3115053,경기도,시흥시,신현동,미산동
4139010600,3115054,경기도,시흥시,은행동,은행동
4139010700,3115054,경기도,시흥시,은행동,안현동
4139010800,3115055,경기도,시흥시,매화동,매화동
4139010900,3115055,경기도,시흥시,매화동,도창동
4139011000,3115055,경기도,시흥시,매화동,금이동
4139012200,3115056,경기도,시흥시,목감동,물왕동
4139012300,3115056,경기도,시흥시,목감동,산현동
4139012400,3115056,경기도,시흥시,목감동,조남동
4139012500,3115056,경기도,시흥시,목감동,논곡동
4139012600,3115056,경기도,시흥시,목감동,목감동
4139012700,3115068,경기도,시흥시,군자동,거모동
4139012800,3115068,경기도,시흥시,군자동,군자동
4139013100,3115069,경기도,시흥시,월곶동,월곶동
4139013200,3115064,경기도,시흥시,정왕본동,정왕동
4139013300,3115064,경기도,시흥시,정왕본동,죽율동
4139013200,3115065,경기도,시흥시,정왕1동,정왕동
4139013200,3115061,경기도,시흥시,정왕2동,정왕동
4139013200,3115062,경기도,시흥시,정왕3동,정왕동
4139013200,3115072,경기도,시흥시,정왕4동,정왕동
4139011200,3115059,경기도,시흥시,과림동,과림동
4139013400,3115059,경기도,시흥시,과림동,무지내동
4139011900,3115070,경기도,시흥시,연성동,하중동
4139012000,3115070,경기도,시흥시,연성동,하상동
4139012100,3115070,경기도,시흥시,연성동,광석동
4139012900,3115070,경기도,시흥시,연성동,장현동
4139013000,3115071,경기도,시흥시,장곡동,장곡동
4139012900,3115071,경기도,시흥시,장곡동,장현동
4139011700,3115067,경기도,시흥시,능곡동,화정동
4139011800,3115067,경기도,시흥시,능곡동,능곡동
4139012100,3115067,경기도,시흥시,능곡동,광석동
4139012800,3115067,경기도,시흥시,능곡동,군자동
4139012900,3115067,경기도,시흥시,능곡동,장현동
4139013200,3115073,경기도,시흥시,배곧동,정왕동
4141000000,31160,경기도,군포시,군포시,군포시
4141010100,3116051,경기도,군포시,군포1동,당동
4141010200,3116051,경기도,군포시,군포1동,당정동
4141010100,3116052,경기도,군포시,군포2동,당동
4141010300,3116052,경기도,군포시,군포2동,부곡동
4141010400,3116054,경기도,군포시,산본1동,산본동
4141010400,3116055,경기도,군포시,산본2동,산본동
4141010500,3116056,경기도,군포시,금정동,금정동
4141010500,3116057,경기도,군포시,재궁동,금정동
4141010400,3116058,경기도,군포시,오금동,산본동
4141010500,3116058,경기도,군포시,오금동,금정동
4141010400,3116059,경기도,군포시,수리동,산본동
4141010400,3116060,경기도,군포시,궁내동,산본동
4141010600,3116063,경기도,군포시,대야동,둔대동
4141010700,3116063,경기도,군포시,대야동,속달동
4141010800,3116063,경기도,군포시,대야동,대야미동
4141010300,3116064,경기도,군포시,송부동,부곡동
4141010800,3116064,경기도,군포시,송부동,대야미동
4141010900,3116064,경기도,군포시,송부동,도마교동
4141010400,3116061,경기도,군포시,광정동,산본동
4143000000,31170,경기도,의왕시,의왕시,의왕시
4143010100,3117051,경기도,의왕시,고천동,고천동
4143010400,3117051,경기도,의왕시,고천동,왕곡동
4143010500,3117051,경기도,의왕시,고천동,오전동
4143010200,3117052,경기도,의왕시,부곡동,이동
4143010300,3117052,경기도,의왕시,부곡동,삼동
4143011000,3117052,경기도,의왕시,부곡동,월암동
4143011100,3117052,경기도,의왕시,부곡동,초평동
4143010500,3117053,경기도,의왕시,오전동,오전동
4143010700,3117054,경기도,의왕시,내손1동,내손동
4143010700,3117055,경기도,의왕시,내손2동,내손동
4143010900,3117055,경기도,의왕시,내손2동,포일동
4143010600,3117056,경기도,의왕시,청계동,학의동
4143010700,3117056,경기도,의왕시,청계동,내손동
4143010800,3117056,경기도,의왕시,청계동,청계동
4143010900,3117056,경기도,의왕시,청계동,포일동
4145000000,31180,경기도,하남시,하남시,하남시
4145010100,3118051,경기도,하남시,천현동,천현동
4145010200,3118051,경기도,하남시,천현동,하산곡동
4145010300,3118051,경기도,하남시,천현동,창우동
4145010400,3118051,경기도,하남시,천현동,배알미동
4145010500,3118051,경기도,하남시,천현동,상산곡동
4145010600,3118052,경기도,하남시,신장1동,신장동
4145010300,3118053,경기도,하남시,신장2동,창우동
4145010600,3118053,경기도,하남시,신장2동,신장동
4145010700,3118053,경기도,하남시,신장2동,당정동
4145010800,3118054,경기도,하남시,덕풍1동,덕풍동
4145010800,3118055,경기도,하남시,덕풍2동,덕풍동
4145010800,3118056,경기도,하남시,덕풍3동,덕풍동
4145011000,3118061,경기도,하남시,풍산동,풍산동
4145011300,3118066,경기도,하남시,감북동,감북동
4145011400,3118066,경기도,하남시,감북동,감일동
4145012400,3118066,경기도,하남시,감북동,광암동
4145011400,3118067,경기도,하남시,감일동,감일동
4145011500,3118067,경기도,하남시,감일동,감이동
4145011500,3118065,경기도,하남시,위례동,감이동
4145011600,3118065,경기도,하남시,위례동,학암동
4145011700,3118059,경기도,하남시,춘궁동,교산동
4145011800,3118059,경기도,하남시,춘궁동,춘궁동
4145011900,3118059,경기도,하남시,춘궁동,하사창동
4145012000,3118059,경기도,하남시,춘궁동,상사창동
4145012100,3118059,경기도,하남시,춘궁동,항동
4145012200,3118060,경기도,하남시,초이동,초일동
4145012300,3118060,경기도,하남시,초이동,초이동
4145012400,3118060,경기도,하남시,초이동,광암동
4145010900,3118062,경기도,하남시,미사1동,망월동
4145011100,3118062,경기도,하남시,미사1동,미사동
4145010900,3118063,경기도,하남시,미사2동,망월동
4145011200,3118063,경기도,하남시,미사2동,선동
4146000000,31190,경기도,용인시,용인시,용인시
4146100000,31191,경기도,용인시 처인구,용인시 처인구,용인시 처인구
4146125000,3119111,경기도,용인시 처인구,포곡읍,포곡읍
4146125021,3119111,경기도,용인시 처인구,포곡읍,삼계리
4146125022,3119111,경기도,용인시 처인구,포곡읍,금어리
4146125023,3119111,경기도,용인시 처인구,포곡읍,둔전리
4146125024,3119111,경기도,용인시 처인구,포곡읍,영문리
4146125025,3119111,경기도,용인시 처인구,포곡읍,마성리
4146125026,3119111,경기도,용인시 처인구,포곡읍,가실리
4146125027,3119111,경기도,용인시 처인구,포곡읍,전대리
4146125028,3119111,경기도,용인시 처인구,포곡읍,유운리
4146125029,3119111,경기도,용인시 처인구,포곡읍,신원리
4146125300,3119112,경기도,용인시 처인구,모현읍,모현읍
4146125321,3119112,경기도,용인시 처인구,모현읍,왕산리
4146125322,3119112,경기도,용인시 처인구,모현읍,갈담리
4146125323,3119112,경기도,용인시 처인구,모현읍,초부리
4146125324,3119112,경기도,용인시 처인구,모현읍,일산리
4146125325,3119112,경기도,용인시 처인구,모현읍,매산리
4146125326,3119112,경기도,용인시 처인구,모현읍,동림리
4146125327,3119112,경기도,용인시 처인구,모현읍,능원리
4146125328,3119112,경기도,용인시 처인구,모현읍,오산리
4146125600,3119113,경기도,용인시 처인구,이동읍,이동읍
4146125621,3119113,경기도,용인시 처인구,이동읍,송전리
4146125622,3119113,경기도,용인시 처인구,이동읍,어비리
4146125623,3119113,경기도,용인시 처인구,이동읍,묘봉리
4146125624,3119113,경기도,용인시 처인구,이동읍,화산리
4146125625,3119113,경기도,용인시 처인구,이동읍,시미리
4146125626,3119113,경기도,용인시 처인구,이동읍,덕성리
4146125627,3119113,경기도,용인시 처인구,이동읍,묵리
4146125628,3119113,경기도,용인시 처인구,이동읍,천리
4146125629,3119113,경기도,용인시 처인구,이동읍,서리
4146125900,3119114,경기도,용인시 처인구,남사읍,남사읍
4146125921,3119114,경기도,용인시 처인구,남사읍,봉무리
4146125922,3119114,경기도,용인시 처인구,남사읍,북리
4146125923,3119114,경기도,용인시 처인구,남사읍,통삼리
4146125924,3119114,경기도,용인시 처인구,남사읍,봉명리
4146125925,3119114,경기도,용인시 처인구,남사읍,진목리
4146125926,3119114,경기도,용인시 처인구,남사읍,원암리
4146125927,3119114,경기도,용인시 처인구,남사읍,전궁리
4146125928,3119114,경기도,용인시 처인구,남사읍,방아리
4146125929,3119114,경기도,용인시 처인구,남사읍,창리
4146125930,3119114,경기도,용인시 처인구,남사읍,아곡리
4146125931,3119114,경기도,용인시 처인구,남사읍,완장리
4146134000,3119134,경기도,용인시 처인구,원삼면,원삼면
4146134021,3119134,경기도,용인시 처인구,원삼면,고당리
4146134022,3119134,경기도,용인시 처인구,원삼면,사암리
4146134023,3119134,경기도,용인시 처인구,원삼면,좌항리
4146134024,3119134,경기도,용인시 처인구,원삼면,맹리
4146134025,3119134,경기도,용인시 처인구,원삼면,미평리
4146134026,3119134,경기도,용인시 처인구,원삼면,두창리
4146134027,3119134,경기도,용인시 처인구,원삼면,독성리
4146134028,3119134,경기도,용인시 처인구,원삼면,죽능리
4146134029,3119134,경기도,용인시 처인구,원삼면,목신리
4146134030,3119134,경기도,용인시 처인구,원삼면,학일리
4146134031,3119134,경기도,용인시 처인구,원삼면,문촌리
4146134032,3119134,경기도,용인시 처인구,원삼면,가재월리
4146135000,3119135,경기도,용인시 처인구,백암면,백암면
4146135021,3119135,경기도,용인시 처인구,백암면,백암리
4146135022,3119135,경기도,용인시 처인구,백암면,박곡리
4146135023,3119135,경기도,용인시 처인구,백암면,백봉리
4146135024,3119135,경기도,용인시 처인구,백암면,고안리
4146135025,3119135,경기도,용인시 처인구,백암면,옥산리
4146135026,3119135,경기도,용인시 처인구,백암면,장평리
4146135027,3119135,경기도,용인시 처인구,백암면,석천리
4146135028,3119135,경기도,용인시 처인구,백암면,용천리
4146135029,3119135,경기도,용인시 처인구,백암면,근삼리
4146135030,3119135,경기도,용인시 처인구,백암면,근창리
4146135031,3119135,경기도,용인시 처인구,백암면,근곡리
4146135032,3119135,경기도,용인시 처인구,백암면,가창리
4146135033,3119135,경기도,용인시 처인구,백암면,가좌리
4146136000,3119136,경기도,용인시 처인구,양지면,양지면
4146136021,3119136,경기도,용인시 처인구,양지면,양지리
4146136022,3119136,경기도,용인시 처인구,양지면,남곡리
4146136023,3119136,경기도,용인시 처인구,양지면,평창리
4146136024,3119136,경기도,용인시 처인구,양지면,제일리
4146136025,3119136,경기도,용인시 처인구,양지면,추계리
